1666	218	237	1
1667	990	173	1
1668	371	603	1
1669	884	227	1
1670	452	983	1
1671	117	900	1
1672	769	147	1
1673	732	15	1
1674	878	245	1
1675	30	331	1
1676	436	832	1
1677	835	90	1
1678	625	562	1
1679	249	839	1
1680	417	737	1
1681	965	875	1
1682	223	673	1
1683	924	509	1
1684	725	659	1
1685	156	644	1
1686	99	397	1
1687	603	682	1
1688	592	439	1
1689	282	222	1
1690	541	548	1
1691	428	24	1
1692	404	689	1
1693	590	965	1
1694	26	746	1
1695	815	318	1
1696	539	965	1
1697	997	573	1
1698	621	266	1
1699	76	701	1
1700	297	364	1
1701	673	713	1
1702	243	116	1
1703	161	566	1
1704	830	679	1
1705	987	17	1
1706	956	960	1
1707	19	212	1
1708	553	18	1
1709	482	923	1
1710	1000	813	1
1711	735	663	1
1712	838	664	1
1713	850	612	1
1714	49	962	1
1715	102	992	1
1716	30	180	1
1717	81	535	1
1718	699	951	1
1719	327	51	1
1720	136	516	1
1721	882	596	1
1722	317	384	1
1723	564	826	1
1724	87	92	1
1725	557	383	1
1726	193	35	1
1727	634	792	1
1728	590	946	1
1729	275	104	1
1730	865	652	1
1731	572	444	1
1732	697	341	1
1733	342	698	1
1734	312	136	1
1735	461	484	1
1736	599	747	1
1737	747	168	1
1738	908	156	1
1739	910	223	1
1740	91	367	1
1741	282	523	1
1742	753	468	1
1743	192	636	1
1744	587	256	1
1745	550	475	1
1746	27	41	1
1747	218	243	1
1748	320	232	1
1749	432	836	1
1750	344	689	1
1751	318	193	1
1752	4	830	1
1753	905	346	1
1754	761	61	1
1755	69	489	1
1756	952	357	1
1757	977	904	1
1758	746	79	1
1759	569	565	1
1760	961	920	1
1761	162	714	1
1762	592	683	1
1763	892	826	1
1764	835	804	1
1765	814	725	1
1766	933	7	1
1767	819	892	1
1768	390	957	1
1769	781	749	1
1770	258	140	1
1771	328	564	1
1772	119	813	1
1773	82	279	1
1774	507	662	1
1775	148	755	1
1776	676	224	1
1777	289	760	1
1778	52	357	1
1779	423	26	1
1780	734	641	1
1781	385	509	1
1782	100	667	1
1783	577	966	1
1784	799	485	1
1785	775	594	1
1786	782	532	1
1787	570	943	1
1788	500	39	1
1789	305	162	1
1790	32	393	1
1791	63	387	1
1792	52	70	1
1793	502	736	1
1794	113	363	1
1795	56	991	1
1796	857	904	1
1797	198	943	1
1798	474	335	1
1799	864	296	1
1800	632	966	1
1801	436	824	1
1802	664	407	1
1803	129	970	1
1804	708	850	1
1805	428	565	1
1806	229	3	1
1807	363	739	1
1808	282	774	1
1809	819	715	1
1810	977	999	1
1811	230	413	1
1812	927	136	1
1813	566	44	1
1814	278	636	1
1815	108	779	1
1816	626	841	1
1817	170	214	1
1818	109	908	1
1819	351	269	1
1820	372	699	1
1821	930	758	1
1822	38	791	1
1823	753	776	1
1824	268	776	1
1825	803	20	1
1826	313	934	1
1827	603	825	1
1828	114	530	1
1829	252	159	1
1830	214	940	1
1831	935	764	1
1832	456	655	1
1833	944	214	1
1834	536	894	1
1835	534	64	1
1836	251	227	1
1837	776	618	1
1838	659	558	1
1839	742	874	1
1840	227	946	1
1841	902	610	1
1842	19	139	1
1843	337	32	1
1844	914	605	1
1845	339	568	1
1846	612	565	1
1847	779	100	1
1848	330	59	1
1849	319	680	1
1850	536	467	1
1851	367	242	1
1852	293	677	1
1853	584	780	1
1854	980	443	1
1855	395	749	1
1856	334	290	1
1857	243	303	1
1858	68	490	1
1859	895	114	1
1860	564	1000	1
1861	208	917	1
1862	490	988	1
1863	440	981	1
1864	708	885	1
1865	580	122	1
1866	116	788	1
1867	447	996	1
1868	793	267	1
1869	123	361	1
1870	189	836	1
1871	430	585	1
1872	761	272	1
1873	459	528	1
1874	836	902	1
1875	968	18	1
1876	341	636	1
1877	62	796	1
1878	493	562	1
1879	304	404	1
1880	589	722	1
1881	130	463	1
1882	1000	224	1
1883	272	266	1
1884	796	989	1
1885	712	608	1
1886	773	533	1
1887	947	138	1
1888	721	413	1
1889	320	80	1
1890	95	166	1
1891	759	340	1
1892	523	990	1
1893	423	213	1
1894	177	51	1
1895	225	270	1
1896	22	28	1
1897	955	988	1
1898	615	667	1
1899	939	547	1
1900	192	171	1
1901	386	863	1
1902	706	260	1
1903	978	341	1
1904	265	597	1
1905	178	770	1
1906	279	907	1
1907	559	428	1
1908	551	919	1
1909	153	956	1
1910	833	793	1
1911	110	1	1
1912	860	452	1
1913	730	813	1
1914	354	572	1
1915	355	368	1
1916	612	775	1
1917	757	68	1
1918	105	395	1
1919	128	115	1
1920	309	469	1
1921	815	535	1
1922	187	73	1
1923	913	526	1
1924	561	141	1
1925	501	57	1
1926	33	441	1
1927	109	633	1
1928	310	743	1
1929	490	542	1
1930	803	744	1
1931	563	710	1
1932	110	24	1
1933	985	76	1
1934	815	116	1
1935	581	596	1
1936	174	745	1
1937	719	699	1
1938	69	493	1
1939	99	39	1
1940	659	952	1
1941	282	508	1
1942	291	824	1
1943	245	45	1
1944	912	325	1
1945	489	264	1
1946	928	481	1
1947	966	949	1
1948	65	755	1
1949	523	110	1
1950	808	810	1
1951	128	384	1
1952	332	838	1
1953	630	18	1
1954	446	948	1
1955	638	944	1
1956	179	95	1
1957	673	327	1
1958	754	479	1
1959	652	197	1
1960	474	191	1
1961	760	221	1
1962	102	535	1
1963	837	269	1
1964	345	785	1
1965	191	156	1
1966	697	119	1
1967	312	814	1
1968	446	762	1
1969	447	219	1
1970	772	356	1
1971	502	140	1
1972	286	378	1
1973	474	740	1
1974	860	445	1
1975	410	377	1
1976	679	153	1
1977	30	310	1
1978	501	315	1
1979	597	382	1
1980	399	842	1
1981	876	79	1
1982	166	861	1
1983	765	483	1
1984	161	707	1
1985	527	950	1
1986	114	524	1
1987	750	163	1
1988	436	233	1
1989	935	909	1
1990	276	350	1
1991	387	858	1
1992	10	867	1
1993	799	357	1
1994	489	702	1
1995	272	531	1
1996	499	430	1
1997	755	371	1
1998	761	228	1
1999	737	91	1
